student_id,cgpa,academic_backlogs,internships,internship_quality,certifications,projects,communication_skills,extra_curricular,college_tier,branch,placement_rate,market_demand,region,year,placed_3m,placed_6m,placed_12m,salary_lpa,delayed_placement_risk,loan_amount,emi_monthly,income_coverage_ratio
STUD_00191,6.96,1,0,low,2,2,6.0,2,2,ECE,0.649,high,East,2024,1,0,1,8.92,0,1175000.0,25550.0,10.0
STUD_00192,8.53,0,2,low,5,2,4.8,2,2,CSE,0.741,medium,South,2026,0,0,1,10.07,0,1621000.0,35241.0,10.0
STUD_00193,7.76,2,0,medium,0,2,7.4,3,3,CSE,0.639,high,East,2025,0,1,1,6.46,1,2390000.0,32927.0,10.0
STUD_00194,6.01,1,0,medium,1,3,8.5,1,2,Electrical,0.63,high,East,2023,0,1,1,9.91,0,1492000.0,32443.0,10.0
STUD_00195,7.71,2,2,none,1,2,5.2,3,2,ECE,0.641,high,East,2024,1,0,1,11.73,0,2197000.0,30268.0,10.0
STUD_00196,7.96,0,0,high,1,1,7.3,3,1,ECE,0.719,high,South,2023,1,1,1,9.24,0,1738000.0,23935.0,10.0
STUD_00197,6.44,2,0,none,0,3,8.3,3,2,ECE,0.554,high,South,2025,1,1,1,8.49,0,1655000.0,22797.0,10.0
STUD_00198,7.68,0,0,high,2,2,6.6,4,2,MBA,0.702,medium,South,2026,0,1,1,8.67,0,2359000.0,51300.0,10.0
STUD_00199,7.57,0,1,high,1,3,7.3,0,2,CSE,0.771,medium,East,2025,0,1,1,11.3,0,1432000.0,19723.0,10.0
STUD_00200,6.13,2,2,medium,1,4,6.7,3,3,CSE,0.528,high,North,2025,0,1,1,8.78,0,2300000.0,39376.0,10.0
STUD_00201,7.93,0,1,low,3,5,9.7,1,1,ECE,0.709,low,South,2024,1,1,1,9.58,0,636000.0,10887.0,10.0
STUD_00202,8.17,1,0,none,3,5,5.7,1,3,Mechanical,0.536,high,North,2023,0,1,1,9.7,0,2326000.0,39818.0,10.0
STUD_00203,8.8,0,2,medium,0,5,7.1,0,1,Mechanical,0.754,medium,North,2024,1,1,1,12.61,0,2664000.0,45623.0,10.0
STUD_00204,8.76,0,1,none,1,5,9.1,0,3,MBA,0.493,medium,South,2026,0,1,1,8.78,0,2902000.0,63101.0,10.0
STUD_00205,5.85,1,0,low,2,2,6.9,4,2,ECE,0.627,medium,South,2023,1,1,1,10.01,0,1449000.0,24805.0,10.0
STUD_00206,6.37,0,0,low,1,1,7.7,0,3,CSE,0.601,medium,East,2023,0,1,1,7.89,0,945000.0,16179.0,10.0
STUD_00207,8.12,0,0,medium,1,7,8.8,0,1,Electrical,0.756,low,North,2024,0,0,1,7.45,0,3311000.0,71989.0,10.0
STUD_00208,8.12,0,2,low,4,5,3.5,1,2,ECE,0.714,medium,South,2024,1,1,1,11.0,0,1472000.0,31998.0,10.0
STUD_00209,8.12,1,1,medium,0,2,6.8,3,3,Mechanical,0.568,high,South,2026,1,1,1,8.44,0,1992000.0,43319.0,10.0
STUD_00210,10.0,0,0,medium,3,3,9.6,1,1,Mechanical,0.696,medium,West,2026,0,1,1,8.55,0,1743000.0,29836.0,10.0
STUD_00211,8.19,0,2,medium,4,2,5.9,1,1,ECE,0.721,medium,South,2026,0,1,1,8.7,0,2351000.0,51121.0,10.0
STUD_00212,8.86,0,2,none,0,5,6.8,1,2,CSE,0.662,low,South,2023,0,1,0,8.6,0,2639000.0,45192.0,10.0
STUD_00213,8.64,0,0,high,2,5,10.0,0,1,MBA,0.694,medium,West,2024,0,1,1,9.52,0,2490000.0,54143.0,10.0
STUD_00214,8.28,0,0,low,1,3,8.8,0,1,MBA,0.687,medium,North,2026,1,1,1,10.19,0,2154000.0,29665.0,10.0
STUD_00215,7.12,2,1,low,1,3,3.0,1,2,ECE,0.59,medium,South,2024,1,1,1,8.99,0,1519000.0,33037.0,10.0
STUD_00216,8.41,1,1,low,0,1,3.1,2,2,ECE,0.676,low,North,2024,0,1,1,9.95,0,1555000.0,26634.0,10.0
STUD_00217,6.57,1,1,low,4,1,6.5,1,2,CSE,0.632,low,South,2023,0,0,1,9.57,0,1416000.0,30781.0,10.0
STUD_00218,7.22,0,1,medium,1,2,8.0,1,3,CSE,0.609,medium,North,2026,0,0,0,9.59,0,2241000.0,48734.0,10.0
STUD_00219,6.92,2,1,low,0,7,8.7,0,2,CSE,0.605,medium,West,2025,1,1,1,8.73,0,1245000.0,21313.0,10.0
STUD_00220,7.6,0,0,medium,2,2,9.3,1,1,CSE,0.627,high,East,2025,1,1,1,8.37,0,2458000.0,33860.0,10.0
STUD_00221,10.0,0,3,medium,5,2,7.2,3,2,Electrical,0.643,low,East,2024,1,0,0,8.72,0,1678000.0,23121.0,10.0
STUD_00222,5.26,1,1,none,3,7,7.1,4,2,MBA,0.732,medium,West,2024,1,1,1,6.68,0,2110000.0,45876.0,10.0
STUD_00223,8.32,0,3,none,2,4,7.4,2,2,Mechanical,0.652,medium,South,2024,1,1,1,7.71,0,2106000.0,36066.0,10.0
STUD_00224,5.56,1,1,high,3,5,8.2,0,2,ECE,0.581,high,North,2025,0,1,1,8.43,0,1709000.0,37167.0,10.0
STUD_00225,6.93,0,2,none,5,2,3.5,3,3,CSE,0.469,medium,North,2025,0,1,1,6.54,1,1851000.0,31688.0,10.0
STUD_00226,8.81,0,2,none,2,7,5.9,3,3,Electrical,0.61,high,South,2025,1,1,1,10.44,0,500000.0,8561.0,10.0
STUD_00227,7.58,0,1,low,2,2,7.7,0,1,ECE,0.71,medium,East,2025,1,1,1,11.22,0,1140000.0,19512.0,10.0
STUD_00228,6.21,0,1,none,5,1,5.0,2,2,CSE,0.727,high,South,2026,0,1,1,9.41,0,2038000.0,34902.0,10.0
STUD_00229,6.64,3,1,none,3,5,5.8,0,2,ECE,0.683,medium,South,2023,0,0,1,7.91,0,1918000.0,26414.0,10.0
STUD_00230,8.32,0,0,none,5,2,9.7,3,3,MBA,0.512,high,North,2024,0,1,1,6.96,1,1510000.0,32823.0,10.0
STUD_00231,6.62,2,1,medium,4,2,7.2,2,3,MBA,0.608,high,North,2025,1,1,1,10.15,0,1712000.0,29314.0,10.0
STUD_00232,7.76,1,1,medium,1,3,7.5,4,2,CSE,0.604,medium,West,2026,1,1,1,9.34,0,2813000.0,48162.0,10.0
STUD_00233,7.55,1,0,none,1,1,9.5,0,2,MBA,0.578,high,South,2023,0,0,1,9.54,0,1563000.0,21531.0,10.0
STUD_00234,6.72,2,3,low,4,2,8.3,1,2,CSE,0.607,medium,East,2024,1,1,1,11.16,0,2512000.0,34602.0,10.0
STUD_00235,10.0,0,3,none,1,1,8.7,2,2,CSE,0.688,low,North,2026,1,1,1,9.86,0,2206000.0,37768.0,10.0
STUD_00236,8.26,0,3,low,2,1,7.0,0,2,MBA,0.707,low,South,2025,0,0,1,9.66,0,2687000.0,37015.0,10.0
STUD_00237,5.07,0,1,low,1,3,7.3,4,2,MBA,0.63,high,South,2026,0,1,1,10.39,0,917000.0,15695.0,10.0
STUD_00238,7.72,0,1,none,2,4,10.0,1,2,ECE,0.557,low,North,2023,1,0,0,4.93,0,1693000.0,36820.0,10.0
STUD_00239,6.71,0,2,high,2,2,5.6,2,2,ECE,0.572,high,West,2026,1,1,1,7.6,0,2386000.0,40860.0,10.0
STUD_00240,8.52,0,2,high,3,3,6.2,0,2,MBA,0.597,low,South,2024,1,1,1,11.89,0,2241000.0,48729.0,10.0
STUD_00241,6.55,0,0,low,2,6,6.0,4,3,MBA,0.485,medium,North,2023,1,1,1,6.27,0,629000.0,13670.0,10.0
STUD_00242,7.36,0,0,none,1,2,6.7,0,2,MBA,0.663,high,South,2024,1,1,1,9.15,0,598000.0,10248.0,10.0
STUD_00243,8.11,0,0,low,3,6,3.7,3,2,ECE,0.747,medium,West,2024,0,1,1,7.55,0,1396000.0,30361.0,10.0
STUD_00244,8.54,0,0,high,3,0,7.8,1,3,Electrical,0.59,medium,North,2026,0,1,1,7.26,0,2493000.0,42682.0,10.0
STUD_00245,6.06,2,1,low,5,0,6.2,4,2,Electrical,0.594,low,West,2025,0,1,1,7.44,0,1986000.0,27355.0,10.0
STUD_00246,7.1,0,0,none,2,3,9.5,1,1,CSE,0.715,high,North,2024,0,0,1,10.43,0,1769000.0,38469.0,10.0
STUD_00247,6.93,2,3,medium,0,2,7.6,2,1,MBA,0.725,medium,East,2024,1,1,1,10.45,0,1905000.0,32618.0,10.0
STUD_00248,6.72,1,2,medium,3,5,3.0,1,2,ECE,0.669,medium,South,2024,0,1,1,8.54,0,1144000.0,19584.0,10.0
STUD_00249,9.62,1,1,none,1,4,5.1,1,1,ECE,0.829,low,North,2026,1,0,1,9.74,0,2562000.0,55707.0,10.0
STUD_00250,7.99,0,2,high,2,8,8.3,4,3,Mechanical,0.527,low,North,2025,0,1,0,5.8,1,1737000.0,29739.0,10.0
STUD_00251,5.99,0,1,medium,4,6,5.4,2,2,CSE,0.727,high,South,2023,1,1,1,10.05,0,2498000.0,54322.0,10.0
STUD_00252,8.6,1,1,none,1,4,6.4,4,1,ECE,0.855,medium,North,2023,0,1,1,10.22,0,2694000.0,37110.0,10.0
STUD_00253,10.0,0,0,none,4,4,8.6,1,3,MBA,0.533,low,North,2025,0,1,0,6.27,1,1308000.0,22389.0,10.0
STUD_00254,8.74,0,0,high,0,0,6.5,1,2,CSE,0.631,medium,North,2025,0,1,1,7.36,0,982000.0,21359.0,10.0
STUD_00255,5.68,0,0,medium,2,0,6.5,2,2,ECE,0.632,high,North,2023,0,1,1,10.24,0,1275000.0,17558.0,10.0
STUD_00256,6.92,3,2,low,1,3,6.4,3,2,Civil,0.653,high,East,2026,1,1,1,9.27,0,1308000.0,22388.0,10.0
STUD_00257,9.02,0,0,low,2,6,9.5,2,1,ECE,0.732,high,South,2025,0,1,1,9.68,0,1689000.0,36717.0,10.0
STUD_00258,6.65,0,2,low,2,2,4.7,1,2,ECE,0.694,medium,South,2026,1,1,1,9.37,0,2450000.0,33747.0,10.0
STUD_00259,8.03,0,1,medium,0,2,6.7,0,3,ECE,0.473,high,West,2023,0,1,1,9.71,0,1778000.0,38662.0,10.0
STUD_00260,8.43,2,1,none,2,3,6.6,1,1,ECE,0.723,medium,South,2025,1,1,1,14.01,0,1355000.0,29463.0,10.0
STUD_00261,6.39,2,1,none,4,5,6.5,1,2,Mechanical,0.666,medium,South,2025,0,1,1,6.23,1,1489000.0,20515.0,10.0
STUD_00262,7.43,2,2,none,1,3,4.1,2,3,MBA,0.594,medium,West,2024,0,1,1,7.73,0,1963000.0,42688.0,10.0
STUD_00263,4.0,1,0,high,0,8,7.2,2,2,ECE,0.76,medium,South,2025,1,0,1,8.46,0,1730000.0,23826.0,10.0
STUD_00264,6.27,2,1,high,1,3,7.2,4,2,MBA,0.586,high,South,2023,0,1,1,8.2,0,1521000.0,20955.0,10.0
STUD_00265,7.2,1,1,low,3,2,5.7,1,3,ECE,0.517,low,South,2023,0,1,1,7.48,0,1876000.0,25841.0,10.0
STUD_00266,6.0,0,0,low,1,6,4.8,3,3,CSE,0.437,low,West,2023,0,0,0,7.23,0,995000.0,17042.0,10.0
STUD_00267,9.46,0,0,none,1,2,8.0,3,2,Mechanical,0.595,medium,North,2023,0,0,1,8.38,0,1259000.0,27367.0,10.0
STUD_00268,5.78,3,0,low,3,2,9.6,3,3,Mechanical,0.462,low,East,2023,0,0,1,7.1,0,1630000.0,35437.0,10.0
STUD_00269,6.97,1,0,medium,2,3,7.7,2,2,ECE,0.624,high,North,2023,0,1,1,7.34,0,2851000.0,61990.0,10.0
STUD_00270,7.66,0,2,medium,2,6,3.0,2,3,CSE,0.539,medium,North,2025,0,1,1,7.17,0,500000.0,6888.0,10.0
STUD_00271,9.23,0,2,none,1,1,8.7,3,3,CSE,0.573,high,East,2024,0,1,1,9.85,0,3638000.0,50109.0,10.0
STUD_00272,5.78,1,1,medium,2,2,6.1,4,2,CSE,0.635,high,South,2023,1,1,1,9.61,0,2773000.0,38196.0,10.0
STUD_00273,8.9,0,0,high,2,5,8.4,3,2,CSE,0.673,high,North,2025,0,1,1,11.0,0,1882000.0,40927.0,10.0
STUD_00274,7.51,0,3,none,3,3,7.8,4,2,Mechanical,0.656,medium,East,2026,0,1,1,10.41,0,500000.0,8561.0,10.0
STUD_00275,6.32,2,1,medium,3,2,5.2,2,3,CSE,0.498,high,North,2023,0,1,1,9.28,0,3517000.0,60211.0,10.0
STUD_00276,8.05,0,3,medium,0,2,8.6,1,3,MBA,0.466,medium,South,2025,1,1,1,8.28,0,1290000.0,22087.0,10.0
STUD_00277,7.74,0,3,none,0,2,8.0,1,1,CSE,0.779,high,South,2023,1,1,1,9.26,0,1819000.0,39559.0,10.0
STUD_00278,6.78,1,1,medium,4,0,5.9,2,3,CSE,0.632,medium,North,2023,0,1,1,6.71,1,1950000.0,26860.0,10.0
STUD_00279,7.58,1,2,none,2,2,8.5,3,3,ECE,0.677,medium,South,2023,0,1,1,9.65,0,1854000.0,31741.0,10.0
STUD_00280,7.04,1,1,medium,1,2,6.9,1,3,CSE,0.597,high,South,2025,0,1,1,9.23,0,2070000.0,45006.0,10.0
STUD_00281,7.64,1,2,low,1,2,5.6,1,3,MBA,0.623,medium,North,2023,0,1,1,9.99,0,2059000.0,35247.0,10.0
STUD_00282,8.29,0,3,medium,1,2,9.2,0,1,CSE,0.773,medium,South,2025,0,1,1,11.82,0,1432000.0,24517.0,10.0
STUD_00283,9.4,0,1,low,0,4,7.7,1,2,ECE,0.665,high,West,2024,1,1,1,10.05,0,1204000.0,16585.0,10.0
STUD_00284,6.01,0,3,low,1,6,5.0,1,3,MBA,0.556,medium,North,2025,0,1,1,9.89,0,1162000.0,16006.0,10.0
STUD_00285,10.0,0,3,high,1,4,7.6,2,3,Mechanical,0.545,medium,North,2025,0,0,1,9.33,0,2304000.0,31735.0,10.0
STUD_00286,5.16,1,1,high,1,5,7.4,0,2,CSE,0.68,high,South,2026,0,1,1,8.04,0,1023000.0,14088.0,10.0
STUD_00287,7.32,0,2,none,7,4,4.4,3,2,ECE,0.624,high,North,2023,1,0,1,9.4,0,1243000.0,27028.0,10.0
STUD_00288,8.21,0,1,low,3,2,6.9,2,3,Mechanical,0.543,medium,South,2025,0,1,0,9.81,0,2893000.0,49542.0,10.0
STUD_00289,7.84,0,3,none,0,4,8.1,1,3,Electrical,0.491,high,North,2023,1,1,1,8.56,0,699000.0,11971.0,10.0
STUD_00290,6.75,0,1,none,3,1,10.0,3,2,MBA,0.674,high,South,2023,1,1,1,8.32,0,951000.0,20668.0,10.0
STUD_00291,7.25,0,1,medium,3,1,7.6,1,1,CSE,0.702,high,West,2024,1,1,1,11.39,0,3100000.0,67394.0,10.0
STUD_00292,6.91,0,1,none,2,4,6.5,3,3,Electrical,0.552,medium,North,2025,0,0,0,6.66,1,1854000.0,31736.0,10.0
STUD_00293,6.79,2,2,none,2,1,4.1,2,3,CSE,0.575,high,South,2025,1,1,1,9.37,0,1823000.0,31222.0,10.0
STUD_00294,8.52,0,0,medium,2,5,7.7,3,3,CSE,0.579,low,West,2025,0,0,0,9.09,0,500000.0,6888.0,10.0
STUD_00295,7.93,0,1,medium,0,1,4.5,2,3,MBA,0.589,medium,South,2026,0,1,1,6.16,1,1019000.0,17447.0,10.0
STUD_00296,6.67,1,2,high,2,4,5.0,3,2,CSE,0.639,medium,South,2024,0,1,1,8.67,0,2573000.0,35450.0,10.0
STUD_00297,8.58,0,2,low,3,3,5.4,1,3,CSE,0.574,high,North,2023,1,1,1,9.29,0,595000.0,12940.0,10.0
STUD_00298,7.87,1,3,high,4,4,8.3,2,3,CSE,0.526,high,South,2023,0,1,1,9.46,0,2081000.0,35627.0,10.0
STUD_00299,8.48,1,0,medium,5,4,10.0,3,2,ECE,0.551,low,South,2026,0,1,1,9.0,0,1949000.0,26848.0,10.0
STUD_00300,8.26,0,1,low,2,3,7.8,2,3,Mechanical,0.577,medium,West,2024,0,0,1,8.49,0,1913000.0,41598.0,10.0
STUD_00301,6.51,3,2,medium,2,5,6.6,1,3,Mechanical,0.565,high,South,2024,1,1,1,7.93,0,2487000.0,54065.0,10.0
STUD_00302,6.83,4,1,medium,0,2,8.3,3,3,CSE,0.601,high,South,2024,0,1,1,7.32,0,1527000.0,33201.0,10.0
STUD_00303,8.4,0,0,low,0,3,8.1,0,2,ECE,0.649,medium,East,2025,0,1,1,9.76,0,2918000.0,49960.0,10.0
STUD_00304,8.23,1,0,low,4,3,6.7,2,2,Civil,0.57,medium,East,2025,0,1,1,8.49,0,2612000.0,44727.0,10.0
STUD_00305,7.47,1,0,medium,1,0,6.0,0,2,MBA,0.645,high,South,2026,0,0,0,8.86,0,1830000.0,25208.0,10.0
STUD_00306,7.64,0,0,low,1,2,7.7,4,2,CSE,0.694,high,North,2025,0,1,1,8.5,0,1873000.0,25802.0,10.0
STUD_00307,9.03,0,2,low,0,2,7.9,0,2,Electrical,0.674,low,North,2023,1,1,1,9.91,0,2393000.0,52024.0,10.0
STUD_00308,6.79,0,3,high,6,2,8.8,3,2,Mechanical,0.643,low,East,2023,1,0,1,11.37,0,2012000.0,43746.0,10.0
STUD_00309,8.16,0,0,none,4,5,5.2,2,2,CSE,0.567,medium,West,2025,0,1,1,8.85,0,1586000.0,27157.0,10.0
STUD_00310,7.26,2,0,medium,2,2,5.6,4,3,CSE,0.499,high,North,2023,1,1,1,7.46,0,2486000.0,42568.0,10.0
STUD_00311,7.24,2,1,high,0,7,3.9,0,2,CSE,0.674,medium,East,2025,0,1,1,10.22,0,1517000.0,25971.0,10.0
STUD_00312,8.82,0,3,none,1,3,9.9,3,2,Mechanical,0.567,medium,North,2024,1,1,1,11.71,0,1516000.0,25954.0,10.0
STUD_00313,8.49,0,1,none,0,2,10.0,0,2,CSE,0.634,medium,South,2024,0,1,0,9.14,0,1156000.0,19802.0,10.0
STUD_00314,8.48,1,1,low,3,4,8.6,1,1,ECE,0.752,low,North,2026,0,1,1,10.01,0,2693000.0,58561.0,10.0
STUD_00315,9.07,0,0,none,1,1,4.1,4,3,CSE,0.607,low,West,2025,0,1,1,7.4,0,1724000.0,23745.0,10.0
STUD_00316,7.53,0,0,low,1,1,5.7,1,2,Civil,0.681,high,East,2024,1,1,1,8.35,0,2045000.0,35016.0,10.0
STUD_00317,8.32,0,2,medium,0,2,6.8,4,2,CSE,0.698,high,West,2023,1,1,1,9.03,0,2216000.0,48182.0,10.0
STUD_00318,7.13,2,0,medium,4,0,6.4,2,2,Civil,0.665,medium,South,2026,0,0,1,9.96,0,1130000.0,19342.0,10.0
STUD_00319,7.89,0,1,none,1,3,4.4,0,2,Civil,0.608,high,South,2026,1,1,1,8.19,0,1484000.0,20438.0,10.0
STUD_00320,7.34,1,0,low,0,5,7.4,0,2,CSE,0.619,high,North,2023,0,1,1,8.77,0,956000.0,13173.0,10.0
STUD_00321,7.62,0,3,medium,0,0,7.6,1,1,ECE,0.703,medium,South,2024,0,1,1,13.22,0,2251000.0,31010.0,10.0
STUD_00322,8.21,0,1,medium,4,1,6.5,2,2,CSE,0.68,medium,South,2023,0,0,1,8.22,0,1065000.0,14669.0,10.0
STUD_00323,6.52,1,0,none,0,5,7.7,1,2,Civil,0.615,high,South,2023,0,1,1,8.53,0,1260000.0,17353.0,10.0
STUD_00324,10.0,0,0,none,1,1,10.0,1,3,ECE,0.53,medium,West,2024,0,0,0,7.72,0,1182000.0,16282.0,10.0
STUD_00325,6.29,1,3,medium,1,1,6.1,1,2,CSE,0.651,high,North,2026,0,1,1,9.11,0,2645000.0,45289.0,10.0
STUD_00326,6.04,2,2,none,6,3,5.4,2,2,CSE,0.732,high,South,2025,1,1,1,8.78,0,1141000.0,15720.0,10.0
STUD_00327,8.89,0,0,low,2,4,8.7,1,1,ECE,0.783,high,South,2023,1,1,1,11.18,0,1665000.0,28510.0,10.0
STUD_00328,8.45,0,3,none,2,0,7.8,0,2,Civil,0.611,high,East,2025,0,1,1,9.3,0,1334000.0,22847.0,10.0
STUD_00329,8.25,0,2,none,1,6,4.5,2,2,Mechanical,0.658,low,West,2023,1,0,1,6.5,0,1667000.0,28549.0,10.0
STUD_00330,8.25,2,0,none,2,2,7.6,1,1,MBA,0.833,low,East,2025,0,1,1,9.38,0,985000.0,21417.0,10.0
STUD_00331,7.49,1,1,medium,1,3,5.5,4,2,ECE,0.681,medium,South,2026,0,0,1,9.14,0,1352000.0,18623.0,10.0
STUD_00332,6.42,2,0,medium,1,4,7.4,2,2,CSE,0.57,high,West,2023,1,1,1,7.11,0,500000.0,10871.0,10.0
STUD_00333,7.59,0,0,none,0,3,6.1,3,2,Electrical,0.604,medium,South,2023,1,0,1,5.61,0,1926000.0,26527.0,10.0
STUD_00334,6.69,0,1,none,1,2,8.0,0,2,CSE,0.6,high,North,2026,1,1,1,7.55,0,733000.0,12557.0,10.0
STUD_00335,8.67,0,3,low,0,3,8.2,1,3,Civil,0.622,high,East,2023,1,1,1,10.41,0,1747000.0,24063.0,10.0
STUD_00336,7.32,0,2,none,0,2,6.4,1,2,ECE,0.713,medium,North,2025,1,0,1,8.41,0,564000.0,12263.0,10.0
STUD_00337,6.51,0,0,none,1,3,8.1,2,2,CSE,0.619,medium,North,2024,0,0,0,9.25,0,2402000.0,52225.0,10.0
STUD_00338,7.11,0,1,none,1,3,9.0,1,3,Mechanical,0.518,high,South,2024,0,0,1,8.3,0,1927000.0,26540.0,10.0
STUD_00339,8.0,0,0,none,1,0,4.2,0,2,Electrical,0.652,high,West,2026,1,1,1,9.61,0,2088000.0,28769.0,10.0
STUD_00340,6.82,0,2,medium,6,3,7.4,1,2,Electrical,0.654,low,East,2023,1,0,0,6.25,0,1764000.0,30196.0,10.0
STUD_00341,6.51,4,0,high,2,2,6.6,2,2,CSE,0.602,high,West,2025,1,1,1,8.81,0,1200000.0,16529.0,10.0
STUD_00342,7.79,0,0,none,4,4,6.4,2,1,CSE,0.738,low,South,2023,1,1,1,9.02,0,2072000.0,28542.0,10.0
STUD_00343,7.79,0,0,none,1,1,7.1,2,2,ECE,0.577,low,North,2026,0,1,1,9.17,0,2464000.0,42188.0,10.0
STUD_00344,6.89,0,1,low,1,2,9.1,0,3,Mechanical,0.614,medium,North,2026,0,0,1,7.71,0,2768000.0,38126.0,10.0
STUD_00345,6.93,0,0,none,3,7,6.8,2,2,Mechanical,0.562,high,East,2026,0,1,1,10.39,0,500000.0,6888.0,10.0
STUD_00346,7.78,0,2,high,4,6,6.6,1,2,CSE,0.561,medium,East,2026,0,1,1,10.73,0,1517000.0,32984.0,10.0
STUD_00347,5.76,0,1,none,0,1,9.0,1,2,Electrical,0.672,high,West,2024,1,0,1,8.63,0,1241000.0,21252.0,10.0
STUD_00348,5.81,2,3,none,4,3,5.6,2,2,Mechanical,0.588,high,South,2026,0,0,1,10.22,0,1469000.0,20229.0,10.0
STUD_00349,6.64,0,0,low,2,4,6.3,0,2,MBA,0.625,medium,East,2025,0,1,1,8.0,0,1537000.0,21175.0,10.0
STUD_00350,7.24,0,0,low,1,2,8.1,2,2,ECE,0.653,medium,North,2023,1,1,1,7.1,0,2031000.0,44152.0,10.0
STUD_00351,7.87,0,0,medium,0,5,5.7,1,2,ECE,0.684,high,East,2026,1,1,1,7.17,0,1311000.0,22449.0,10.0
STUD_00352,9.27,0,3,high,2,4,7.6,2,2,Electrical,0.639,medium,North,2025,1,1,1,9.54,0,1434000.0,19754.0,10.0
STUD_00353,8.53,2,1,low,3,1,4.3,0,3,ECE,0.639,medium,South,2023,0,1,1,7.97,0,2816000.0,61224.0,10.0
STUD_00354,7.31,1,1,low,1,2,8.5,1,2,MBA,0.65,high,West,2026,1,1,1,9.4,0,1918000.0,32841.0,10.0
STUD_00355,7.48,1,1,low,2,4,7.1,0,2,Electrical,0.71,high,North,2025,1,0,1,10.33,0,1891000.0,32370.0,10.0
STUD_00356,6.3,1,0,medium,0,2,7.7,0,2,Mechanical,0.664,high,South,2025,1,1,1,11.43,0,1191000.0,20389.0,10.0
STUD_00357,7.48,0,3,medium,3,7,6.7,3,2,ECE,0.757,high,East,2025,0,1,0,7.62,0,2323000.0,39775.0,10.0
STUD_00358,7.15,2,0,low,2,1,4.4,0,2,CSE,0.703,medium,South,2026,0,1,1,7.27,0,2495000.0,42722.0,10.0
STUD_00359,7.89,0,0,low,1,1,7.4,3,3,CSE,0.552,medium,North,2026,0,0,1,6.01,1,1137000.0,24724.0,10.0
STUD_00360,6.51,0,1,low,1,1,4.8,1,2,CSE,0.681,medium,South,2025,0,1,1,8.41,0,3253000.0,70736.0,10.0
STUD_00361,8.12,0,2,medium,2,4,7.6,2,2,CSE,0.637,high,West,2026,1,1,1,10.57,0,2129000.0,29329.0,10.0
STUD_00362,9.34,1,2,medium,6,2,5.9,3,3,CSE,0.536,high,North,2023,1,1,1,8.61,0,1562000.0,21521.0,10.0
STUD_00363,7.37,0,0,medium,1,3,6.1,3,1,CSE,0.685,high,East,2024,0,1,1,10.63,0,1571000.0,26892.0,10.0
STUD_00364,7.98,0,0,none,2,4,5.3,2,3,ECE,0.51,high,South,2024,0,1,1,7.31,0,1278000.0,27791.0,10.0
STUD_00365,8.33,0,1,high,0,6,6.6,2,2,ECE,0.753,high,South,2024,1,1,1,9.68,0,1530000.0,26205.0,10.0
STUD_00366,7.02,0,1,none,2,3,6.5,2,2,CSE,0.59,high,West,2026,0,1,1,7.61,0,1298000.0,28215.0,10.0
STUD_00367,7.77,0,3,low,3,6,6.7,2,3,CSE,0.517,high,North,2024,1,1,1,7.97,0,1638000.0,28054.0,10.0
STUD_00368,7.52,1,2,medium,4,4,5.1,2,3,Mechanical,0.545,medium,East,2026,1,1,1,8.96,0,3195000.0,54714.0,10.0
STUD_00369,7.62,0,1,high,2,5,7.4,2,2,ECE,0.647,medium,North,2023,1,0,1,10.99,0,2142000.0,46570.0,10.0
STUD_00370,6.57,1,0,low,6,2,5.2,0,2,ECE,0.669,medium,East,2024,1,1,1,8.48,0,1077000.0,14833.0,10.0
STUD_00371,7.53,0,1,low,1,2,6.9,1,2,Mechanical,0.627,high,South,2024,0,0,1,9.76,0,1430000.0,31088.0,10.0
STUD_00372,8.1,0,1,none,1,3,5.2,3,1,MBA,0.772,low,South,2023,0,1,1,8.39,0,1867000.0,40596.0,10.0
STUD_00373,9.24,0,2,medium,5,6,7.1,2,3,ECE,0.607,low,West,2023,0,1,1,6.21,1,1469000.0,31935.0,10.0
STUD_00374,8.65,0,0,none,2,3,5.6,1,1,Mechanical,0.813,high,North,2026,0,1,1,10.58,0,1817000.0,39503.0,10.0
STUD_00375,10.0,0,1,low,1,4,5.5,0,2,Electrical,0.637,low,North,2025,0,1,1,10.79,0,1148000.0,15819.0,10.0
STUD_00376,6.58,0,2,high,2,2,6.3,2,3,MBA,0.581,low,North,2025,0,0,0,7.43,0,1700000.0,36967.0,10.0
STUD_00377,8.55,0,0,high,2,3,6.4,2,3,ECE,0.493,medium,North,2026,1,1,1,8.3,0,1633000.0,22500.0,10.0
STUD_00378,7.72,0,1,low,2,4,6.9,0,2,Mechanical,0.614,medium,South,2025,0,1,1,11.13,0,2722000.0,46603.0,10.0
STUD_00379,10.0,0,0,none,1,2,3.6,2,3,CSE,0.491,high,West,2024,1,1,1,8.41,0,2309000.0,31807.0,10.0
STUD_00380,6.53,0,0,none,6,1,4.8,4,2,ECE,0.648,medium,North,2026,0,1,1,9.25,0,1718000.0,37360.0,10.0
STUD_00381,6.49,0,1,medium,2,1,6.3,3,3,Electrical,0.507,medium,North,2023,0,0,1,7.27,0,1999000.0,34223.0,10.0
STUD_00382,6.78,0,1,medium,2,1,7.6,3,2,ECE,0.574,low,South,2026,0,0,1,7.73,0,2279000.0,31394.0,10.0
